종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
007820,에스엠코어,"7,640","90","1.19","7,640","7,620","410,082","3,148,497,320","7,550","7,820","7,440","500",원(KRW),"20,033,946","153,059,347,440",
109610,에스와이,"6,260","80","1.29","6,270","6,260","24,850,548","159,393,097,790","6,690","6,840","6,070","500",원(KRW),"44,325,488","277,477,554,880",
306040,에스제이그룹,"15,750","-300","1.87","15,800","15,750","60,566","963,282,950","16,050","16,100","15,700","500",원(KRW),"9,865,828","155,386,791,000",
080440,에스제이케이,"498","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"13,325,960","6,636,328,080",
096630,에스코넥,"2,030","-40","1.93","2,030","2,025","573,211","1,167,233,275","2,070","2,070","2,020","200",원(KRW),"65,265,724","132,489,419,720",
069510,에스텍,"9,990","-60","0.60","10,000","9,980","8,186","81,867,900","10,050","10,050","9,980","500",원(KRW),"10,910,000","108,990,900,000",
041910,에스텍파마,"13,250","200","1.53","13,250","13,200","268,716","3,536,409,150","13,200","13,500","12,800","500",원(KRW),"11,898,263","157,651,984,750",
234300,에스트래픽,"4,760","-70","1.45","4,760","4,755","625,523","2,961,886,675","4,900","4,900","4,640","500",원(KRW),"20,826,160","99,132,521,600",
039440,에스티아이,"15,700","100","0.64","15,700","15,650","97,071","1,507,959,650","15,600","15,750","15,400","500",원(KRW),"15,830,000","248,531,000,000",
098660,에스티오,"2,170","75","3.58","2,170","2,160","752,092","1,713,225,220","2,195","2,415","2,150","500",원(KRW),"12,500,976","27,127,117,920",
052020,에스티큐브,"7,970","-130","1.60","7,980","7,970","129,862","1,038,803,910","8,110","8,110","7,940","500",원(KRW),"30,385,009","242,168,521,730",
237690,에스티팜,"105,100","3,600","3.55","105,100","105,000","1,276,276","136,519,107,400","106,300","111,400","102,700","500",원(KRW),"18,656,000","1,960,745,600,000",
050760,에스폴리텍,"6,060","-20","0.33","6,070","6,060","141,304","863,923,940","6,120","6,180","6,040","500",원(KRW),"16,334,678","98,988,148,680",
288620,에스퓨얼셀,"36,100","850","2.41","36,250","36,100","201,532","7,319,204,250","35,250","37,500","34,300","500",원(KRW),"5,744,316","207,369,807,600",
317830,에스피시스템스,"6,330","340","5.68","6,330","6,300","304,263","1,922,756,820","5,990","6,480","5,960","100",원(KRW),"8,145,700","51,562,281,000",
058610,에스피지,"7,730","350","4.74","7,740","7,720","863,277","6,686,032,140","7,400","7,930","7,290","500",원(KRW),"20,876,975","161,379,016,750",
043340,에쎈테크,"1,165","0","0.00","1,170","1,165","334,089","389,044,235","1,160","1,185","1,150","500",원(KRW),"72,000,000","83,880,000,000",
054630,에이디칩스,"1,015","-5","0.49","1,020","1,015","2,147,592","2,187,049,055","1,025","1,040","1,005","500",원(KRW),"50,818,256","51,580,529,840",
200710,에이디테크놀로지,"25,050","-650","2.53","25,100","25,050","126,754","3,192,975,450","25,650","25,650","25,050","500",원(KRW),"13,274,598","332,528,679,900",
096690,에이루트,"6,800","-450","6.21","6,800","6,760","346,223","2,398,322,090","7,240","7,240","6,630","500",원(KRW),"12,142,348","82,567,966,400",
298380,에이비엘바이오,"28,800","-400","1.37","28,850","28,800","681,239","19,629,834,600","29,050","29,400","28,400","500",원(KRW),"46,246,225","1,331,891,280,000",
195990,에이비프로바이오,"2,060","-15","0.72","2,060","2,055","54,546,765","116,353,161,415","2,125","2,245","2,000","500",원(KRW),"250,457,780","515,943,026,800",
003800,에이스침대,"39,150","-550","1.39","39,150","39,100","2,327","91,415,200","39,700","39,700","39,100","1,000",원(KRW),"11,090,000","434,173,500,000",
088800,에이스테크,"23,650","-450","1.87","23,750","23,650","408,263","9,694,472,050","24,100","24,150","23,550","500",원(KRW),"40,957,928","968,654,997,200",
241840,에이스토리,"24,650","-1,950","7.33","24,800","24,650","264,605","6,783,423,100","26,450","26,500","24,250","500",원(KRW),"9,318,240","229,694,616,000",
138360,에이씨티,"4,480","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"34,611,984","155,061,688,320",
039230,에이아이비트,"181","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"110,362,573","19,975,625,713",
312610,에이에프더블류,"13,950","0","0.00","14,050","13,950","85,351","1,181,922,600","13,850","14,050","13,500","500",원(KRW),"10,128,444","141,291,793,800",
072990,에이치시티,"13,350","50","0.38","13,350","13,300","23,334","309,488,700","13,300","13,500","13,150","500",원(KRW),"6,927,600","92,483,460,000",
176440,에이치엔티,"1,920","0","0.00","0","0","0","0","0","0","0","100",원(KRW),"85,739,345","164,619,542,400",
028300,에이치엘비,"96,100","-2,300","2.34","96,100","96,000","504,590","48,770,906,200","98,200","98,200","95,900","500",원(KRW),"52,654,740","5,060,120,514,000",
067630,에이치엘비생명과학,"27,900","-400","1.41","27,950","27,900","610,151","17,009,101,900","28,150","28,450","27,550","500",원(KRW),"47,070,453","1,313,265,638,700",
047920,에이치엘비제약,"16,500","-500","2.94","16,500","16,450","564,412","9,344,473,000","16,800","17,000","16,250","500",원(KRW),"20,274,952","334,536,708,000",
043220,에이치엘비파워,"1,335","-15","1.11","1,340","1,335","590,872","790,114,945","1,340","1,350","1,325","500",원(KRW),"91,115,377","121,639,028,295",
239610,에이치엘사이언스,"43,950","-250","0.57","43,950","43,900","14,401","634,638,250","44,200","44,400","43,550","500",원(KRW),"5,142,148","225,997,404,600",
353070,에이치엠씨제4호스팩,"2,035","-10","0.49","2,035","2,010","807","1,629,820","2,035","2,035","2,010","100",원(KRW),"4,310,000","8,770,850,000",
044780,에이치케이,"1,710","-30","1.72","1,720","1,710","122,971","212,086,365","1,740","1,760","1,705","500",원(KRW),"18,505,787","31,644,895,770",
071670,에이테크솔루션,"9,940","-160","1.58","9,970","9,940","95,368","951,612,700","10,100","10,100","9,920","500",원(KRW),"10,000,000","99,400,000,000",
045660,에이텍,"30,650","-700","2.23","30,700","30,650","141,001","4,342,165,150","31,300","31,450","30,550","500",원(KRW),"8,260,000","253,169,000,000",
224110,에이텍티앤,"22,050","-900","3.92","22,100","22,050","162,267","3,594,802,700","22,500","22,550","21,900","500",원(KRW),"5,340,000","117,747,000,000",
021080,에이티넘인베스트,"2,660","5","0.19","2,670","2,655","538,219","1,437,172,335","2,680","2,695","2,645","500",원(KRW),"48,000,000","127,680,000,000",
089530,에이티세미콘,"819","4","0.49","819","817","1,475,749","1,204,770,217","820","826","808","500",원(KRW),"126,475,812","103,583,690,028",
200470,에이팩트,"6,660","-120","1.77","6,670","6,660","164,701","1,097,571,190","6,780","6,780","6,620","500",원(KRW),"17,553,680","116,907,508,800",
036180,에이프런티어,"1,205","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"27,922,908","33,647,104,140",
262260,에이프로,"34,600","-300","0.86","34,600","34,550","39,429","1,361,685,200","34,700","34,800","34,350","500",원(KRW),"6,880,626","238,069,659,600",
109960,에이프로젠 H&G,"772","-26","3.26","773","772","1,370,635","1,068,781,915","799","800","771","500",원(KRW),"178,695,217","137,952,707,524",
089970,에이피티씨,"14,100","-450","3.09","14,150","14,100","95,017","1,352,790,050","14,600","14,600","14,100","100",원(KRW),"23,564,595","332,260,789,500",
230240,에치에프알,"30,500","150","0.49","30,650","30,500","123,544","3,776,250,300","30,550","31,000","30,050","500",원(KRW),"11,982,020","365,451,610,000",
064510,에코마이스터,"1,605","-35","2.13","1,605","1,600","261,415","420,267,750","1,640","1,645","1,595","500",원(KRW),"26,691,608","42,840,030,840",
230360,에코마케팅,"25,150","-200","0.79","25,200","25,150","173,653","4,377,440,200","25,400","25,600","24,900","100",원(KRW),"32,517,874","817,824,531,100",
038870,에코바이오,"10,000","40","0.40","10,000","9,990","374,610","3,754,047,720","9,960","10,300","9,700","500",원(KRW),"11,610,994","116,109,940,000",
128540,에코캡,"2,950","-5","0.17","2,950","2,940","31,208","92,119,275","2,960","2,990","2,935","100",원(KRW),"14,558,800","42,948,460,000",
086520,에코프로,"47,050","-250","0.53","47,100","47,050","317,056","14,886,124,600","47,150","47,800","46,100","500",원(KRW),"22,090,191","1,039,343,486,550",
247540,에코프로비엠,"152,500","-4,400","2.80","152,600","152,500","195,770","29,920,824,100","154,800","154,900","151,500","500",원(KRW),"21,035,166","3,207,862,815,000",
038110,에코플라스틱,"1,940","-60","3.00","1,955","1,935","420,318","828,048,820","1,995","2,020","1,940","500",원(KRW),"25,669,370","49,798,577,800",
073540,에프알텍,"6,330","-170","2.62","6,330","6,300","181,447","1,151,562,070","6,530","6,530","6,230","500",원(KRW),"11,400,000","72,162,000,000",
064090,에프앤리퍼블릭,"410","-2","0.49","410","408","82,226","33,480,690","416","416","405","500",원(KRW),"77,499,574","31,774,825,340",
036810,에프에스티,"27,750","-200","0.72","27,800","27,750","826,435","22,751,417,100","27,450","28,600","26,800","500",원(KRW),"20,233,814","561,488,338,500",
173940,에프엔씨엔터,"5,910","-110","1.83","5,940","5,910","20,059","119,395,560","6,050","6,060","5,900","500",원(KRW),"14,364,880","84,896,440,800",
083500,에프엔에스테크,"10,350","200","1.97","10,350","10,300","630,546","6,590,181,010","10,050","10,800","9,950","500",원(KRW),"8,385,722","86,792,222,700",
054940,엑사이엔씨,"1,670","75","4.70","1,670","1,665","2,280,831","3,734,877,180","1,630","1,675","1,605","500",원(KRW),"33,173,548","55,399,825,160",
950130,엑세스바이오,"23,900","100","0.42","23,950","23,900","1,739,365","42,241,399,350","24,650","24,950","23,750","0",미국달러(USD),"36,315,527","867,941,095,300",
205100,엑셈,"3,880","-15","0.39","3,880","3,875","259,624","1,009,259,540","3,920","3,935","3,855","100",원(KRW),"33,882,273","131,463,219,240",
070300,엑스큐어,"4,810","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"7,366,074","35,430,815,940",
092870,엑시콘,"15,900","-400","2.45","15,950","15,900","158,872","2,549,404,100","16,050","16,400","15,850","500",원(KRW),"10,374,180","164,949,462,000",
317870,엔바이오니아,"7,860","-150","1.87","7,860","7,790","70,245","550,730,530","8,010","8,010","7,780","500",원(KRW),"7,583,555","59,606,742,300",
067570,엔브이에이치코리아,"4,070","35","0.87","4,070","4,055","208,555","851,187,870","4,120","4,135","4,040","500",원(KRW),"29,591,785","120,438,564,950",
101400,엔시트론,"1,055","-15","1.40","1,060","1,055","58,006","61,359,140","1,070","1,085","1,050","500",원(KRW),"28,124,845","29,671,711,475",
217820,엔에스,"10,200","-200","1.92","10,200","10,150","113,687","1,162,598,550","10,500","10,500","10,150","500",원(KRW),"10,769,621","109,850,134,200",
031860,엔에스엔,"1,610","-110","6.40","1,615","1,610","1,942,809","3,180,810,765","1,745","1,745","1,600","500",원(KRW),"43,836,052","70,576,043,720",
310840,엔에이치스팩13호,"2,070","10","0.49","2,070","2,060","1,135","2,324,435","2,045","2,070","2,045","100",원(KRW),"3,420,000","7,079,400,000",
319400,엔에이치스팩14호,"3,305","5","0.15","3,305","3,285","406,027","1,337,873,615","3,285","3,350","3,245","100",원(KRW),"8,620,000","28,489,100,000",
353190,엔에이치스팩16호,"2,075","-5","0.24","2,075","2,055","49,087","102,065,800","2,080","2,080","2,055","100",원(KRW),"4,310,000","8,943,250,000",
359090,엔에이치스팩17호,"2,010","-15","0.74","2,020","2,010","39,298","79,050,915","2,020","2,025","2,010","100",원(KRW),"7,010,000","14,090,100,000",
265740,엔에프씨,"14,100","-450","3.09","14,100","14,050","313,220","4,455,987,350","14,550","14,650","14,050","100",원(KRW),"8,690,000","122,529,000,000",
354200,엔젠바이오,"31,850","7,350","30.00","0","31,850","11,509,806","332,749,821,300","24,700","31,850","23,150","1,000",원(KRW),"12,215,562","389,065,649,700",
208860,엔지스테크널러지,"4,450","-75","1.66","4,450","4,415","34,278","152,789,630","4,530","4,530","4,410","500",원(KRW),"10,046,564","44,707,209,800",
183490,엔지켐생명과학,"113,500","800","0.71","113,600","113,200","194,843","22,544,293,700","115,800","118,100","112,500","500",원(KRW),"8,235,201","934,695,313,500",
182400,엔케이맥스,"18,200","200","1.11","18,250","18,200","1,291,943","23,559,294,350","18,200","19,100","17,500","500",원(KRW),"33,920,553","617,354,064,600",
069410,엔텔스,"8,750","-150","1.69","8,760","8,740","22,308","195,859,580","8,960","8,980","8,690","500",원(KRW),"6,899,227","60,368,236,250",
227950,엔투텍,"6,240","330","5.58","6,250","6,240","36,221,285","233,922,993,420","6,100","6,820","5,970","100",원(KRW),"58,616,478","365,766,822,720",
198080,엔피디,"4,090","-70","1.68","4,095","4,070","111,575","458,679,925","4,170","4,195","4,070","500",원(KRW),"21,535,185","88,078,906,650",
048830,엔피케이,"2,110","25","1.20","2,110","2,095","169,086","359,890,795","2,085","2,170","2,085","500",원(KRW),"18,723,923","39,507,477,530",
096870,엘디티,"3,160","75","2.43","3,160","3,155","124,605","394,857,230","3,095","3,240","3,085","500",원(KRW),"6,678,400","21,103,744,000",
061970,엘비세미콘,"10,650","-350","3.18","10,700","10,650","1,094,276","11,728,294,550","10,900","11,000","10,600","500",원(KRW),"43,784,592","466,305,904,800",
138690,엘아이에스,"7,920","-260","3.18","7,980","7,910","65,141","525,677,220","8,180","8,230","7,910","500",원(KRW),"16,026,971","126,933,610,320",
290650,엘앤씨바이오,"36,200","350","0.98","36,250","36,200","207,890","7,528,561,600","35,850","37,000","35,050","500",원(KRW),"21,877,008","791,947,689,600",
066970,엘앤에프,"53,300","0","0.00","53,400","53,300","532,443","28,430,940,900","53,100","54,500","51,900","500",원(KRW),"28,058,729","1,495,530,255,700",
156100,엘앤케이바이오,"17,850","-100","0.56","17,900","17,750","362,113","6,381,768,250","17,900","18,100","17,250","500",원(KRW),"13,267,774","236,829,765,900",
073110,엘엠에스,"13,500","350","2.66","13,550","13,500","2,047,345","28,212,621,900","13,000","14,200","12,900","500",원(KRW),"8,895,755","120,092,692,500",
083310,엘오티베큠,"17,750","-650","3.53","17,800","17,750","725,871","12,961,802,450","18,250","18,300","17,500","500",원(KRW),"15,845,853","281,263,890,750",
297890,엘이티,"14,850","-150","1.00","14,950","14,850","20,569","307,818,900","15,200","15,350","14,800","500",원(KRW),"7,109,450","105,575,332,500",
037950,엘컴텍,"1,480","-10","0.67","1,480","1,475","320,591","473,905,110","1,490","1,490","1,470","500",원(KRW),"84,447,519","124,982,328,120",
170920,엘티씨,"11,950","-450","3.63","12,000","11,950","50,760","611,387,000","12,300","12,300","11,900","500",원(KRW),"7,519,943","89,863,318,850",
058630,엠게임,"5,430","-180","3.21","5,450","5,430","911,343","4,993,564,660","5,550","5,600","5,370","500",원(KRW),"19,543,877","106,123,252,110",
019590,엠벤처투자,"1,050","-10","0.94","1,050","1,045","261,844","273,689,635","1,055","1,060","1,040","500",원(KRW),"61,459,206","64,532,166,300",
169330,엠브레인,"7,930","-110","1.37","7,930","7,920","20,616","164,065,460","8,060","8,090","7,900","500",원(KRW),"8,968,459","71,119,879,870",
097520,엠씨넥스,"36,850","-100","0.27","36,900","36,850","206,388","7,612,706,400","36,850","37,250","36,500","500",원(KRW),"17,863,482","658,269,311,700",
179290,엠아이텍,"4,510","50","1.12","4,520","4,510","223,579","1,000,511,320","4,485","4,530","4,400","500",원(KRW),"31,183,148","140,635,997,480",
009780,엠에스씨,"4,875","-45","0.91","4,880","4,870","42,935","209,076,740","4,915","4,915","4,850","500",원(KRW),"17,600,000","85,800,000,000",
123040,엠에스오토텍,"8,700","-80","0.91","8,700","8,690","1,519,537","13,296,574,290","8,800","8,910","8,550","500",원(KRW),"34,589,958","300,932,634,600",
032790,엠젠플러스,"4,075","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"19,828,799","80,802,355,925",
033160,엠케이전자,"9,830","20","0.20","9,830","9,820","141,270","1,387,934,520","9,810","9,910","9,720","500",원(KRW),"21,807,689","214,369,582,870",
347890,엠투아이,"16,200","-200","1.22","16,200","16,150","43,153","699,576,450","16,500","16,500","15,950","100",원(KRW),"8,399,102","136,065,452,400",
033310,엠투엔,"16,700","850","5.36","16,700","16,650","399,158","6,629,629,900","15,900","17,200","15,800","500",원(KRW),"22,189,819","370,569,977,300",
259630,엠플러스,"12,900","-450","3.37","12,950","12,900","138,151","1,802,437,300","13,350","13,350","12,900","500",원(KRW),"11,212,964","144,647,235,600",
115960,연우,"19,350","-550","2.76","19,450","19,350","24,052","469,930,450","19,900","19,900","19,050","500",원(KRW),"12,398,000","239,901,300,000",
060850,영림원소프트랩,"14,500","550","3.94","14,550","14,500","438,473","6,416,254,650","14,350","15,100","14,200","500",원(KRW),"8,131,000","117,899,500,000",
007530,영신금속,"3,805","-325","7.87","3,820","3,805","406,966","1,587,520,525","4,130","4,145","3,770","500",원(KRW),"12,832,968","48,829,443,240",
143540,영우디에스피,"1,675","-10","0.59","1,675","1,665","223,948","373,408,990","1,685","1,690","1,655","500",원(KRW),"40,634,637","68,063,016,975",
036560,영풍정밀,"8,400","-50","0.59","8,410","8,400","67,057","564,460,370","8,450","8,500","8,380","500",원(KRW),"15,750,000","132,300,000,000",
265560,영화테크,"22,350","-450","1.97","22,350","22,300","53,946","1,216,937,050","22,950","22,950","22,300","500",원(KRW),"5,345,090","119,462,761,500",
036000,예림당,"3,030","55","1.85","3,035","3,030","3,593,871","11,568,031,640","2,995","3,500","2,885","500",원(KRW),"23,034,277","69,793,859,310",
250930,예선테크,"2,510","-10","0.40","2,510","2,490","140,769","350,973,040","2,510","2,525","2,465","100",원(KRW),"33,000,440","82,831,104,400",
053280,예스24,"16,600","-1,350","7.52","16,600","16,550","800,820","13,422,961,900","17,400","17,500","16,200","500",원(KRW),"17,200,000","285,520,000,000",
122640,예스티,"9,140","-190","2.04","9,150","9,130","75,790","696,099,350","9,390","9,390","9,120","500",원(KRW),"14,832,464","135,568,720,960",
900300,오가닉티코스메틱,"648","-35","5.12","649","647","2,170,179","1,420,682,495","675","675","642","0",중국위안(CNY),"64,411,060","41,738,366,880",
045060,오공,"4,745","-5","0.11","4,750","4,740","142,076","671,793,180","4,750","4,770","4,700","500",원(KRW),"16,941,974","80,389,666,630",
080520,오디텍,"5,190","-120","2.26","5,210","5,190","105,355","550,419,720","5,270","5,300","5,170","500",원(KRW),"11,746,609","60,964,900,710",
039830,오로라,"9,810","260","2.72","9,830","9,810","906,762","8,876,626,550","9,560","9,950","9,470","500",원(KRW),"10,762,890","105,583,950,900",
046120,오르비텍,"4,785","30","0.63","4,800","4,785","3,047,814","14,994,182,125","4,805","5,030","4,765","500",원(KRW),"23,790,573","113,837,891,805",
014940,오리엔탈정공,"2,455","-60","2.39","2,455","2,440","644,573","1,584,313,035","2,520","2,520","2,425","500",원(KRW),"45,573,661","111,883,337,755",
065500,오리엔트정공,"786","-29","3.56","787","786","2,371,361","1,871,221,847","807","825","779","500",원(KRW),"117,214,562","92,130,645,732",
010470,오리콤,"5,580","-200","3.46","5,610","5,570","245,718","1,367,193,460","5,760","5,770","5,460","1,000",원(KRW),"11,704,050","65,308,599,000",
053980,오상자이엘,"10,300","50","0.49","10,350","10,300","142,483","1,484,205,300","10,500","10,550","10,300","500",원(KRW),"17,747,882","182,803,184,600",
052420,오성첨단소재,"4,655","-45","0.96","4,660","4,655","4,744,279","22,152,813,980","4,730","4,740","4,610","500",원(KRW),"67,662,204","314,967,559,620",
241790,오션브릿지,"17,350","-600","3.34","17,350","17,200","209,835","3,616,344,500","17,800","17,900","16,950","500",원(KRW),"10,002,634","173,545,699,900",
039200,오스코텍,"59,000","-2,800","4.53","59,100","59,000","845,067","50,443,138,000","61,800","61,800","58,700","500",원(KRW),"29,200,311","1,722,818,349,000",
226400,오스테오닉,"3,060","-20","0.65","3,060","3,050","25,462","77,381,440","3,080","3,090","3,005","500",원(KRW),"13,057,051","39,954,576,060",
031510,오스템,"2,865","-20","0.69","2,870","2,860","144,331","416,738,870","2,965","2,965","2,855","500",원(KRW),"28,000,000","80,220,000,000",
048260,오스템임플란트,"50,000","-1,300","2.53","50,100","50,000","154,860","7,777,518,850","50,800","50,900","49,850","500",원(KRW),"14,285,717","714,285,850,000",
138080,오이솔루션,"54,500","-1,000","1.80","54,500","54,400","86,201","4,697,785,200","55,300","55,300","54,000","500",원(KRW),"10,624,095","579,013,177,500",
080580,오킨스전자,"20,400","-500","2.39","20,400","20,350","106,836","2,217,175,900","20,600","21,250","20,400","500",원(KRW),"8,839,649","180,328,839,600",
067170,오텍,"17,450","3,100","21.60","17,500","17,450","17,583,893","289,938,381,900","15,250","17,900","15,150","500",원(KRW),"15,391,605","268,583,507,250",
173130,오파스넷,"14,600","1,650","12.74","14,600","14,500","570,665","8,190,310,250","12,950","15,600","12,900","500",원(KRW),"4,025,902","58,778,169,200",
049480,오픈베이스,"3,275","-15","0.46","3,275","3,270","325,355","1,067,514,960","3,290","3,315","3,255","500",원(KRW),"31,422,383","102,908,304,325",
244460,올리패스,"23,200","-500","2.11","23,400","23,200","173,000","4,046,707,950","23,450","23,650","23,100","500",원(KRW),"15,976,715","370,659,788,000",
226950,올릭스,"55,000","-800","1.43","55,200","55,000","123,025","6,788,344,500","55,300","56,600","53,800","500",원(KRW),"6,771,030","372,406,650,000",
057540,옴니시스템,"2,485","-45","1.78","2,490","2,485","593,002","1,484,695,080","2,515","2,530","2,480","500",원(KRW),"43,564,185","108,256,999,725",
082210,옵트론텍,"8,650","470","5.75","8,660","8,650","2,464,640","21,453,479,940","8,210","8,900","8,210","500",원(KRW),"23,675,951","204,796,976,150",
109080,옵티시스,"8,120","110","1.37","8,120","8,070","28,960","233,098,850","8,010","8,140","7,940","500",원(KRW),"5,636,000","45,764,320,000",
153710,옵티팜,"16,550","-650","3.78","16,600","16,550","170,335","2,870,857,350","17,200","17,300","16,300","500",원(KRW),"14,469,458","239,469,529,900",
122990,와이솔,"15,550","-300","1.89","15,550","15,500","210,542","3,287,160,400","15,800","15,850","15,500","500",원(KRW),"28,171,941","438,073,682,550",
232140,와이아이케이,"5,720","10","0.18","5,720","5,710","557,256","3,190,584,630","5,800","5,800","5,690","100",원(KRW),"79,682,389","455,783,265,080",
067900,와이엔텍,"13,000","-150","1.14","13,050","13,000","152,507","2,005,920,850","13,150","13,300","12,950","500",원(KRW),"18,199,659","236,595,567,000",
155650,와이엠씨,"9,080","-130","1.41","9,090","9,060","145,471","1,321,393,510","9,250","9,250","9,000","500",원(KRW),"19,974,358","181,367,170,640",
251370,와이엠티,"16,850","-550","3.16","16,900","16,850","115,436","1,957,769,350","17,400","17,400","16,850","500",원(KRW),"14,954,978","251,991,379,300",
066430,와이오엠,"1,710","-25","1.44","1,710","1,700","83,539","142,339,800","1,735","1,735","1,690","500",원(KRW),"15,855,736","27,113,308,560",
193250,와이제이엠게임즈,"1,465","-30","2.01","1,470","1,465","313,227","461,769,455","1,485","1,495","1,460","100",원(KRW),"54,147,235","79,325,699,275",
273060,와이즈버즈,"1,700","0","0.00","1,700","1,695","126,669","214,973,465","1,700","1,720","1,645","100",원(KRW),"47,552,972","80,840,052,400",
019210,와이지-원,"6,150","10","0.16","6,170","6,150","319,889","1,975,329,590","6,230","6,280","6,000","500",원(KRW),"30,573,819","188,028,986,850",
122870,와이지엔터테인먼트,"46,950","-350","0.74","47,000","46,950","262,667","12,344,326,750","46,750","47,600","46,150","500",원(KRW),"18,410,969","864,394,994,550",
332570,와이팜,"13,550","-100","0.73","13,550","13,500","98,883","1,339,280,050","13,750","13,750","13,450","500",원(KRW),"37,141,356","503,265,373,800",
079000,와토스코리아,"5,460","-30","0.55","5,460","5,430","7,844","42,840,350","5,490","5,500","5,420","500",원(KRW),"7,200,000","39,312,000,000",
114630,우노앤컴퍼니,"4,250","-10","0.23","4,250","4,245","60,749","257,266,270","4,275","4,280","4,215","500",원(KRW),"13,573,965","57,689,351,250",
032820,우리기술,"1,470","10","0.68","1,475","1,470","6,004,459","8,897,562,850","1,470","1,520","1,425","500",원(KRW),"126,651,712","186,178,016,640",
041190,우리기술투자,"4,890","45","0.93","4,895","4,890","4,102,034","20,214,715,525","4,975","4,985","4,855","500",원(KRW),"84,000,000","410,760,000,000",
115440,우리넷,"9,240","-140","1.49","9,260","9,240","43,922","407,938,850","9,380","9,460","9,230","500",원(KRW),"9,136,944","84,425,362,560",
046970,우리로,"1,610","0","0.00","1,610","1,600","80,906","129,717,060","1,610","1,620","1,595","500",원(KRW),"28,163,495","45,343,226,950",
082850,우리바이오,"8,200","-470","5.42","8,210","8,200","5,872,042","48,886,832,260","8,680","8,700","8,100","500",원(KRW),"44,917,878","368,326,599,600",
215360,우리산업,"18,000","-200","1.10","18,000","17,950","46,262","834,888,250","18,200","18,200","17,950","500",원(KRW),"9,132,163","164,378,934,000",
072470,우리산업홀딩스,"4,925","-55","1.10","4,925","4,910","32,581","159,838,575","4,985","4,985","4,870","500",원(KRW),"18,887,341","93,020,154,425",
073560,우리손에프앤지,"2,095","35","1.70","2,100","2,095","2,361,952","4,991,260,425","2,075","2,150","2,060","500",원(KRW),"69,237,643","145,052,862,085",
153490,우리이앤엘,"1,420","10","0.71","1,420","1,410","246,429","347,480,895","1,410","1,425","1,390","500",원(KRW),"49,900,000","70,858,000,000",
037400,우리조명,"2,030","-65","3.10","2,030","2,020","257,384","522,406,970","2,095","2,095","1,950","500",원(KRW),"24,923,346","50,594,392,380",
101170,우림기계,"4,590","-45","0.97","4,590","4,585","76,909","353,212,140","4,610","4,675","4,525","500",원(KRW),"13,500,000","61,965,000,000",
066590,우수AMS,"9,880","-120","1.20","9,890","9,880","4,329,714","43,120,758,250","9,890","10,200","9,780","500",원(KRW),"31,480,621","311,028,535,480",
103840,우양,"5,640","210","3.87","5,640","5,630","1,501,961","8,507,356,520","5,550","5,780","5,520","100",원(KRW),"12,858,000","72,519,120,000",
046940,우원개발,"6,320","0","0.00","6,350","6,320","356,763","2,251,942,880","6,300","6,460","6,190","500",원(KRW),"18,074,350","114,229,892,000",
215380,우정바이오,"12,050","150","1.26","12,050","12,000","1,026,874","12,453,555,400","12,250","12,400","11,900","500",원(KRW),"12,092,926","145,719,758,300",
065680,우주일렉트로,"33,000","800","2.48","33,050","32,900","121,719","4,014,429,200","32,300","33,550","32,150","500",원(KRW),"9,934,220","327,829,260,000",
018620,우진비앤지,"3,240","25","0.78","3,240","3,235","1,720,888","5,549,814,080","3,285","3,300","3,160","500",원(KRW),"27,593,398","89,402,609,520",
053080,원방테크,"44,450","1,200","2.77","44,500","44,450","203,740","9,072,872,100","43,550","45,600","43,300","500",원(KRW),"4,294,143","190,874,656,350",
032940,원익,"4,520","0","0.00","4,520","4,515","127,624","576,248,245","4,555","4,555","4,450","500",원(KRW),"18,193,230","82,233,399,600",
240810,원익IPS,"42,850","-500","1.15","42,900","42,850","266,561","11,442,028,250","43,150","43,550","42,500","500",원(KRW),"49,083,901","2,103,245,157,850",
074600,원익QnC,"18,550","-50","0.27","18,550","18,500","210,720","3,927,686,500","18,700","18,900","18,400","500",원(KRW),"26,288,000","487,642,400,000",
104830,원익머트리얼즈,"32,200","650","2.06","32,200","32,150","64,478","2,038,467,800","31,500","32,250","30,950","500",원(KRW),"12,608,000","405,977,600,000",
014190,원익큐브,"1,765","25","1.44","1,765","1,755","312,062","546,500,160","1,740","1,770","1,725","500",원(KRW),"35,399,906","62,480,834,090",
030530,원익홀딩스,"6,160","-150","2.38","6,180","6,160","721,606","4,467,322,560","6,310","6,310","6,120","500",원(KRW),"77,237,981","475,785,962,960",
012620,원일특강,"8,730","-140","1.58","8,740","8,730","45,883","397,762,940","8,870","8,880","8,580","500",원(KRW),"4,400,000","38,412,000,000",
008370,원풍,"4,470","-50","1.11","4,480","4,470","9,028","40,405,615","4,520","4,520","4,405","500",원(KRW),"12,000,000","53,640,000,000",
